Wavelength,Alexa647,Alexa700,APC,FITC,PacificBlue,PE,PE_Cy7,Percp_Cy5_5,BV510,PE_Dazzle,BV605,APC_Cy7,BV421,Alexa488,DAPI,eFluor780,SB436,SB702
732,19.72587126,76.22291,14.27199,0,0,0,5.4405659,35.1840077,0,1.698,9.486,6.158000174,0,0,0,4.777,0,34.60791505
733,19.24963718,73.46024,13.9668,0,0,0,6.0110456,34.5963949,0,1.697,9.362,6.792091281,0,0,0,5.167,0,32.70829562
734,18.97281813,70.85358,13.60568,0,0,0,6.6576942,34.0549188,0,1.695,9.24,7.466248585,0,0,0,5.795,0,30.93864319
735,18.60951532,66.68684,13.21459,0,0,0,7.3450111,33.3947725,0,1.694,9.118,8.171762042,0,0,0,6.24,0,29.33181342
736,18.25466422,65.37344,13.20792,0,0,0,8.0862528,32.8209319,0,1.693,8.996,8.889469558,0,0,0,6.692,0,27.86119311
737,17.88970244,61.17653,12.74028,0,0,0,8.9290529,32.1972818,0,1.692,8.876,9.596725024,0,0,0,7.292,0,26.4166975
738,17.59560407,57.72444,12.07847,0,0,0,9.8725127,31.5366765,0,1.691,8.752,10.30398049,0,0,0,8.151,0,25.08563237
739,17.25690701,55.92296,11.52655,0,0,0,10.9505599,30.8898433,0,1.69,8.63,11.09136835,0,0,0,8.694,0,23.84895267
740,16.81961504,52.88344,11.17646,0,0,0,12.0616361,30.283638,0,1.69,8.504,12.03379497,0,0,0,9.609,0,22.76689632
741,16.36101711,51.06679,10.87007,0,0,0,13.2493304,29.6124739,0,1.689,8.378,13.17655257,0,0,0,10.366,0,21.80577043
742,15.90847161,48.40488,10.48002,0,0,0,14.5909352,29.0384037,0,1.689,8.252,14.54228726,0,0,0,11.249,0,21.02496959
743,15.39392254,45.34525,10.19128,0,0,0,15.9500656,28.4232465,0,1.688,8.124,16.12925703,0,0,0,12.397,0,20.45110703
744,15.03868785,42.47178,9.737625,0,0,0,17.5091672,27.910692,0,1.688,7.994,17.92526783,0,0,0,12.834,0,20.06302435
745,14.70756829,40.71053,9.441989,0,0,0,19.2271224,27.3448851,0,1.688,7.862,19.91115756,0,0,0,14.203,0,19.77341577
746,14.29802411,37.93287,8.882946,0,0,0,20.9446282,26.8236083,0,1.688,7.73,22.06776413,0,0,0,14.338,0,19.59725436
747,13.84368933,36.45837,8.520109,0,0,0,22.8117754,26.3275804,0,1.688,7.596,24.37592544,0,0,0,16.065,0,19.47430219
748,13.37411531,35.71354,8.294446,0,0,0,24.765427,25.8806733,0,1.688,7.458,26.81299538,0,0,0,16.91,0,19.40416487
749,12.99076433,33.11199,8.041685,0,0,0,26.7579494,25.369496,0,1.689,7.32,29.35110182,0,0,0,18.383,0,19.3274478
750,12.59493293,32.04512,7.615582,0,0,0,28.9057304,25.0029266,0,1.689,7.18,31.96759864,0,0,0,19.726,0,19.21708408
751,12.00337826,30.25864,0,0,0,0,31.2853882,24.5466085,0,1.69,7.038,34.64854978,0,0,0,21.652,0,19.09423211
752,11.43719432,29.15664,0,0,0,0,33.6776284,24.1660374,0,1.69,6.894,37.37827715,0,0,0,23.417,0,18.92351624
753,11.04618299,27.92883,0,0,0,0,36.1756961,23.7106374,0,1.691,6.748,40.15155474,0,0,0,24.741,0,18.68996343
754,10.80866913,26.76121,0,0,0,0,38.8319433,23.265337,0,1.692,6.602,42.9596725,0,0,0,26.124,0,18.44309758
755,10.39447995,25.2567,0,0,0,0,41.4854942,22.7791792,0,1.693,6.456,45.7956624,0,0,0,28.585,0,18.18331307
756,9.872330458,23.34441,0,0,0,0,44.2853163,22.36303,0,1.694,6.312,48.65429841,0,0,0,30.328,0,17.90016655
757,9.416275566,23.0072,0,0,0,0,46.9907699,21.8849059,0,1.696,6.168,51.52861249,0,0,0,33.035,0,17.62072494
758,8.912115134,21.34159,0,0,0,0,49.9746104,21.4173405,0,1.697,6.028,54.41512063,0,0,0,35.31,0,17.34403204
759,8.638709777,20.99432,0,0,0,0,52.9811443,20.933019,0,1.699,5.892,57.30859681,0,0,0,36.691,0,17.1054635
760,8.050664445,20.26466,0,0,0,0,56.067442,20.5086065,0,1.7,5.76,60.203815,0,0,0,39.921,0,16.90931629
761,7.824461115,19.68093,0,0,0,0,59.2811371,20.0043153,0,1.702,5.632,63.09032314,0,0,0,42.807,0,16.70606652
762,7.51553228,18.64934,0,0,0,0,62.4083278,19.5720985,0,1.704,5.51,65.96463723,0,0,0,44.166,0,16.51249753
763,7.233269336,18.09579,0,0,0,0,65.5752881,19.1630649,0,1.706,5.394,68.81282118,0,0,0,47.527,0,16.33905267
764,6.997149739,17.53729,0,0,0,0,68.5162134,18.7999385,0,1.708,5.284,71.61919693,0,0,0,50.518,0,16.17045217
765,6.65512277,17.26554,0,0,0,0,71.6294735,18.3525723,0,1.711,5.182,74.37331243,0,0,0,55.776,0,16.00765222
766,6.479645918,16.38991,0,0,0,0,74.5101828,17.9609834,0,1.713,5.088,77.06297361,0,0,0,58.73,0,15.83080012
767,6.311260954,15.59482,0,0,0,0,77.4353801,17.5413911,0,1.716,5,79.6742444,0,0,0,62.528,0,15.63559891
768,6.107609518,15.25766,0,0,0,0,80.3106969,17.1523272,0,1.719,4.918,82.19667276,0,0,0,65.517,0,15.41804504
769,5.922677037,14.90036,0,0,0,0,83.0974871,16.7637223,0,1.722,4.842,84.61109659,0,0,0,66.289,0,15.16135518
770,5.675292064,14.50786,0,0,0,0,85.8739417,16.3767241,0,1.725,4.772,86.90706384,0,0,0,70.041,0,14.89643779
771,5.649766817,13.76812,0,0,0,0,88.3688638,15.9789378,0,1.728,4.708,89.08980054,0,0,0,73.429,0,14.63857265
772,5.525466611,13.78826,0,0,0,0,90.6274154,15.5965303,0,1.732,4.65,91.19066283,0,0,0,76.331,0,14.35660541
773,5.338684983,13.34039,0,0,0,0,92.5019772,15.2074664,0,1.736,4.6,93.24623291,0,0,0,79.47,0,14.07038877
774,5.134730397,12.95794,0,0,0,0,94.2677907,14.8822135,0,1.74,4.552,95.18683042,0,0,0,81.33,0,13.81022431
775,4.988036885,12.50001,0,0,0,0,95.9217101,14.5298753,0,1.744,4.512,96.91490288,0,0,0,84.75,0,13.58011558
776,4.716556297,12.35911,0,0,0,0,97.3615031,14.211738,0,1.748,4.478,98.33812386,0,0,0,88.075,0,13.35545145
777,4.637326942,12.23329,0,0,0,0,98.3577643,13.8584817,0,1.753,4.448,99.37461894,0,0,0,89.667,0,13.10532345
778,4.43049714,12.01189,0,0,0,0,99.136978,13.4783696,0,1.758,4.424,99.94948175,0,0,0,93.346,0,12.83730212
779,4.330453911,11.85588,0,0,0,0,99.7753132,13.1446239,0,1.763,4.406,100,0,0,0,95.926,0,12.5825418
780,4.27335655,11.34259,0,0,0,0,100,12.8076647,0,1.769,4.392,99.51223761,0,0,0,95.073,0,12.32071379
781,4.169583161,11.15138,0,0,0,0,99.8458649,12.4394885,0,1.775,4.384,98.55935894,0,0,0,96.576,0,12.0215165
782,3.949923745,10.75887,0,0,0,0,99.4843438,12.085314,0,1.781,4.378,97.24240049,0,0,0,97.107,0,11.70248412
783,3.847345789,10.74376,0,0,0,0,98.8630849,11.7095632,0,1.788,4.376,95.65717272,0,0,0,99.41,0,11.38822777
784,3.713565281,10.18519,0,0,0,0,97.9420937,11.3496503,0,1.796,4.378,93.88032401,0,0,0,98.631,0,11.06935799
785,3.588409878,9.983906,0,0,0,0,96.9312279,10.9856058,0,1.804,4.384,91.97805069,0,0,0,100,0,10.73830426
786,3.589296623,9.868166,0,0,0,0,95.7354448,10.670682,0,1.812,4.39,89.99216096,0,0,0,99.616,0,10.38359273
787,3.453612337,9.606493,0,0,0,0,94.1574695,10.3266072,0,1.821,4.4,87.95749499,0,0,0,98.956,0,10.02555212
788,3.411932731,9.374997,0,0,0,0,92.5352309,10.0006657,0,1.832,4.41,85.89669889,0,0,0,98.845,0,9.695459322
789,3.370016652,9.661849,0,0,0,0,90.55956,9.6923984,0,1.842,4.422,83.8167407,0,0,0,96.887,0,9.375780131
790,3.324595256,9.307258,0,0,0,0,88.7124099,9.3997397,0,1.854,4.434,81.71936242,0,0,0,95.66,0,9.058416451
791,3.371927137,9.122459,0,0,0,0,86.4379055,9.1261325,0,1.867,4.444,79.60282205,0,0,0,92.907,0,8.752757743
792,3.245939837,8.937662,0,0,0,0,84.101837,8.8378349,0,1.881,0,77.46711959,0,0,0,92.966,0,8.4451688
793,3.11268216,8.752863,0,0,0,0,81.6096112,8.5529804,0,1.896,0,75.307029,0,0,0,92.066,0,8.147123444
794,2.927449617,8.568065,0,0,0,0,79.076043,8.2993428,0,1.914,0,73.12429231,0,0,0,89.065,0,7.876941313
795,2.89410597,8.383266,0,0,0,0,76.611229,7.9988799,0,1.933,0,70.91368348,0,0,0,87.577,0,7.603345515
796,2.824764032,8.198468,0,0,0,0,74.0423849,7.7629166,0,1.955,0,68.6734605,0,0,0,83.149,0,7.328138599
797,2.798115531,8.01367,0,0,0,0,71.3569284,7.5145583,0,0,0,66.39665534,0,0,0,81.213,0,7.059418664
798,2.660827298,7.828871,0,0,0,0,68.6184459,7.2521984,0,0,0,64.081526,0,0,0,76.685,0,6.798379193
799,2.615532819,7.644073,0,0,0,0,65.9377078,7.0368934,0,0,0,61.71587841,0,0,0,75.397,0,6.558655391
800,2.570440825,7.459275,0,0,0,0,63.3416767,6.7850921,0,0,0,59.29100253,0,0,0,73.182,0,6.323519378
801,0,7.274477,0,0,0,0,60.6674546,6.585166,0,0,0,56.78773626,0,0,0,71.887,0,6.074651515
802,0,7.089678,0,0,0,0,58.0451351,6.3898306,0,0,0,54.18517551,0,0,0,68.681,0,5.827813602
803,0,6.904881,0,0,0,0,55.527969,6.1919704,0,0,0,51.48157826,0,0,0,63.739,0,5.581203091
804,0,6.720082,0,0,0,0,53.1876314,6.0214249,0,0,0,48.69959063,0,0,0,62.462,0,5.347790745
805,0,6.535283,0,0,0,0,50.9135765,5.8299917,0,0,0,45.87927881,0,0,0,59.43,0,5.12638308
806,0,6.350485,0,0,0,0,48.6615408,5.6445264,0,0,0,43.08509712,0,0,0,55.626,0,4.896436623
807,0,6.165687,0,0,0,0,46.6303723,5.4604383,0,0,0,40.39369393,0,0,0,55.432,0,4.674679253
808,0,5.980889,0,0,0,0,44.5432567,5.2933359,0,0,0,37.86952356,0,0,0,52.334,0,4.470241865
809,0,5.79609,0,0,0,0,42.6570111,5.13289,0,0,0,35.54916819,0,0,0,49.757,0,4.267362659
810,0,5.611292,0,0,0,0,40.7458253,5.0015953,0,0,0,33.44307987,0,0,0,47.711,0,4.082281241
811,0,5.426494,0,0,0,0,38.9631603,4.866628,0,0,0,31.54080655,0,0,0,44.944,0,3.90202685
812,0,5.241695,0,0,0,0,37.3045225,4.7295948,0,0,0,29.81099207,0,0,0,42.548,0,3.714129058
813,0,5.056897,0,0,0,0,35.7117179,4.591414,0,0,0,28.21879627,0,0,0,39.615,0,3.539131339
814,0,4.872099,0,0,0,0,34.258219,4.4777935,0,0,0,26.73286299,0,0,0,36.877,0,3.388825428
815,0,4.6873,0,0,0,0,32.8763953,4.3687638,0,0,0,25.33228813,0,0,0,35.894,0,3.254080429
816,0,4.502502,0,0,0,0,31.5419805,4.293935,0,0,0,24.00661963,0,0,0,34.412,0,3.13012075
817,0,4.317704,0,0,0,0,30.1972301,4.1791668,0,0,0,22.74540545,0,0,0,33.258,0,3.000706783
818,0,4.132906,0,0,0,0,29.0079629,4.0843684,0,0,0,21.53819354,0,0,0,31.128,0,2.867670012
819,0,3.948107,0,0,0,0,27.8366707,3.9663867,0,0,0,20.37975786,0,0,0,29.597,0,2.743480864
820,0,3.763309,0,0,0,0,26.6984074,3.8598819,0,0,0,19.26835641,0,0,0,27.753,0,2.631122924
821,0,3.578511,0,0,0,0,25.6102493,3.7437365,0,0,0,18.19527916,0,0,0,26.897,0,2.518804456
822,0,3.393713,0,0,0,0,24.4513149,3.6572014,0,0,0,17.1622681,0,0,0,25.382,0,2.408659437
823,0,3.341391,0,0,0,0,23.4564018,3.5612552,0,0,0,16.1640972,0,0,0,23.497,0,2.305463462
824,0,3.240739,0,0,0,0,22.5486672,3.4696702,0,0,0,15.19902448,0,0,0,22.159,0,2.203042682
825,0,2.908623,0,0,0,0,21.7734977,3.3725764,0,0,0,14.26704991,0,0,0,21.53,0,2.099565612
826,0,2.979067,0,0,0,0,21.050905,3.309913,0,0,0,13.3664315,0,0,0,20.284,0,1.999350804
827,0,2.672097,0,0,0,0,20.3247173,3.2369204,0,0,0,12.49891124,0,0,0,18.999,0,1.899414674
828,0,2.495972,0,0,0,0,19.6468373,3.1568123,0,0,0,11.66623116,0,0,0,17,0,1.799191405
829,0,2.591595,0,0,0,0,18.9961444,3.0904763,0,0,0,10.86839126,0,0,0,17.425,0,1.696547019
830,0,2.199078,0,0,0,0,18.4553233,3.0245994,0,0,0,10.10713352,0,0,0,16.346,0,1.598784734
831,0,2.128618,0,0,0,0,17.8610267,2.9408187,0,0,0,9.385941991,0,0,0,15.538,0,1.5120784
832,0,2.183974,0,0,0,0,17.5239965,2.8859595,0,0,0,8.701332637,0,0,0,13.407,0,1.432876903
833,0,2.078309,0,0,0,0,17.1301206,2.8216893,0,0,0,8.056789478,0,0,0,12.624,0,1.35686169
834,0,1.912243,0,0,0,0,16.7227635,2.7647643,0,0,0,7.452312516,0,0,0,11.691,0,1.291808633
835,0,1.836754,0,0,0,0,16.3987651,2.7014123,0,0,0,6.886159742,0,0,0,11.446,0,1.238283549
836,0,1.721013,0,0,0,0,16.1630687,2.6440283,0,0,0,6.361815173,0,0,0,9.72,0,1.186220415
837,0,1.509662,0,0,0,0,15.8568206,2.5753969,0,0,0,5.875794791,0,0,0,10.117,0,1.128316013
838,0,1.519727,0,0,0,0,15.4609225,2.5088314,0,0,0,5.428098598,0,0,0,8.702,0,1.074367781
839,0,1.499598,0,0,0,0,15.1398451,2.4636128,0,0,0,5.016984583,0,0,0,7.526,0,1.027926831
840,0,1.429147,0,0,0,0,14.8023655,2.4154101,0,0,0,4.640710739,0,0,0,7.402,0,0.989521977
841,0,1.434179,0,0,0,0,14.6053152,2.3807502,0,0,0,4.295793049,0,0,0,7.413,0,0.95137735
842,0,1.414051,0,0,0,0,14.4356767,2.3256615,0,0,0,3.978747496,0,0,0,6.491,0,0.910022433
843,0,1.212763,0,0,0,0,13.9438373,2.2758521,0,0,0,3.68783207,0,0,0,6,0,0.875523252
844,0,1.061796,0,0,0,0,13.6171427,2.240733,0,0,0,3.417820747,0,0,0,5.134,0,0.84893924
845,0,1.11715,0,0,0,0,13.4165536,2.2072208,0,0,0,3.166971518,0,0,0,4.909,0,0.820472962
846,0,1.11715,0,0,0,0,13.2711046,2.1902351,0,0,0,2.933542374,0,0,0,4.29,0,0.792304219
847,0,0.805153,0,0,0,0,13.1266514,2.1760899,0,0,0,2.710565282,0,0,0,3.944,0,0.763904198
848,0,1.016506,0,0,0,0,12.9614567,2.1682324,0,0,0,2.496298232,0,0,0,3.713,0,0.740646333
849,0,0.8907007,0,0,0,0,12.7648215,2.1698063,0,0,0,2.285515199,0,0,0,3.398,0,0.726001138
850,0,0.9208947,0,0,0,0,12.6484538,2.1286275,0,0,0,0,0,0,0,3.072,0,0.717085924
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702,0,0.712841257
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.325,0,0.706285385
853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.086,0,0.695238505
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239,0,0.683562052
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.937,0,0.665882593
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377,0,0.644889529
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0.623465551
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427,0,0.601961786
859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056,0,0.587359986
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068,0,0.57728402
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954,0,0.567872454
862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669,0,0.5600971
863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,0,0.551268553
864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.537499685
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599,0,0.518439365
866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0,0.496396352
867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0,0.473746776
868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405,0,0.452884731
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0,0.432838405
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422,0,0.41226634
871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0.395055665
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0.378148942
873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0,0.359237413
874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0.341014982
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0.321087555
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0.301257505
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0.282866293
878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0.263252318
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0.245473019
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.232650375
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,0.222090485
882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0.212585626
883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0.202333425
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.19154947
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0.182895362
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.176017988
887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.167795368
888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0.159719011
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.152996641
890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0.147200094
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.142113782
892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0,0.138520115
893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.136772205
894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0.135369317
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0.132819941
896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.128705824
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0.123455128
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.121930357
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.119321444
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.114815284
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0
905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0
908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041,0,0
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,0,0
913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,0,0
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,0,0
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0
923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0
926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,0,0
934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,0,0
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,0,0
950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0
953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0
956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0
957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0
960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0
961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,0,0
963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0
965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,0,0
967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0
969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0
972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,0,0
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0
978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0
979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019,0,0
980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,0,0
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0
988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0
991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,0,0
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,0,0
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0
